Date,Adj Close,Close,High,Low,Open,Volume
2020-03-25 00:00:00+00:00,230.9250946,246.7899933,256.3500061,239.75,244.8699951,299430300
2020-03-26 00:00:00+00:00,244.408783,261.2000122,262.7999878,249.0500031,249.5200043,257632800
2020-03-27 00:00:00+00:00,237.1288605,253.4199982,260.8099976,251.0500031,253.2700043,224341200
2020-03-30 00:00:00+00:00,244.8298187,261.6499939,262.4299927,253.5299988,255.6999969,171369500
2020-03-31 00:00:00+00:00,241.1805267,257.75,263.3299866,256.2200012,260.5599976,194881100
2020-04-01 00:00:00+00:00,230.3262177,246.1499939,257.6600037,243.8999939,247.9799957,189554600
2020-04-02 00:00:00+00:00,235.641098,251.8300018,252.6799927,244.5899963,245.1900024,177660400
2020-04-03 00:00:00+00:00,232.2350769,248.1900024,253.3200073,245.2200012,250.7599945,135561200
2020-04-06 00:00:00+00:00,247.8334503,264.8599854,267,248.1699982,257.8399963,188061200
2020-04-07 00:00:00+00:00,248.0860596,265.1300049,275.0299988,264.8900146,274.2099915,201427200
2020-04-08 00:00:00+00:00,256.4139099,274.0299988,276,265.25,267.9599915,153774500
2020-04-09 00:00:00+00:00,260.3159485,278.2000122,281.2000122,275.4700012,277.5799866,189999200
2020-04-13 00:00:00+00:00,257.9392395,275.6600037,277.5100098,271.4100037,277.1400146,114839100
2020-04-14 00:00:00+00:00,265.5465698,283.7900085,284.8999939,275.5100098,280.980011,134143400
2020-04-15 00:00:00+00:00,259.9042053,277.7600098,283.9400024,275.4599915,277.5700073,121775000
2020-04-16 00:00:00+00:00,261.1580811,279.1000061,280.0299988,275.7600098,279.1499939,131798300
2020-04-17 00:00:00+00:00,268.2132874,286.6400146,287.2999878,282.3999939,285.3800049,146684800
2020-04-20 00:00:00+00:00,263.487915,281.5899963,286.7900085,281.3500061,282.6099854,100109300
2020-04-21 00:00:00+00:00,255.4876251,273.0400085,278.0400085,272.019989,276.730011,126385700
2020-04-22 00:00:00+00:00,261.1580811,279.1000061,281,276.9100037,278.3500061,92951600
2020-04-23 00:00:00+00:00,261.1392822,279.0799866,283.9400024,278.75,280.4899902,104709700
2020-04-24 00:00:00+00:00,264.7792969,282.9700012,283.7000122,278.5,280.730011,85063200
2020-04-27 00:00:00+00:00,268.5969543,287.0499878,288.269989,284.6199951,285.1199951,77896600
2020-04-28 00:00:00+00:00,267.3618164,285.730011,291.3999939,285.3999939,291.019989,105270000
2020-04-29 00:00:00+00:00,274.3609314,293.2099915,294.8800049,290.4100037,291.5299988,118745600
2020-04-30 00:00:00+00:00,271.8064575,290.480011,293.3200073,288.5899963,291.7099915,122901700
2020-05-01 00:00:00+00:00,264.6108398,282.7900085,290.6600037,281.519989,285.3099976,125180000
2020-05-04 00:00:00+00:00,265.3407593,283.5700073,283.8999939,279.1300049,280.7399902,80873200
2020-05-05 00:00:00+00:00,267.7922974,286.1900024,289.25,283.7099915,286.6400146,79569900
2020-05-06 00:00:00+00:00,265.9769897,284.25,288.4599915,283.7799988,288.0400085,73632600
2020-05-07 00:00:00+00:00,269.1864319,287.6799927,289.7799988,287.1300049,287.75,75250400
2020-05-08 00:00:00+00:00,273.6405334,292.4400024,292.9500122,289.8599854,291.0899963,76452400
2020-05-11 00:00:00+00:00,273.6965942,292.5,294,289.8800049,290.3399963,79514200
2020-05-12 00:00:00+00:00,268.2414551,286.6700134,294.2399902,286.519989,293.7900085,95870800
2020-05-13 00:00:00+00:00,263.4973755,281.6000061,287.1900024,278.9599915,286.0599976,144721100
2020-05-14 00:00:00+00:00,266.6506958,284.9700012,285.1099854,272.9899902,278.9500122,121977900
2020-05-15 00:00:00+00:00,267.8764648,286.2799988,286.3299866,281.3399963,282.3699951,111146300
2020-05-18 00:00:00+00:00,276.0358887,295,296.75,292.7000122,293.0499878,119703800
2020-05-19 00:00:00+00:00,273.2006836,291.9700012,296.2099915,291.9500122,294.3500061,95189300
2020-05-20 00:00:00+00:00,277.8417969,296.9299927,297.8699951,295.5700073,295.8200073,85861700
2020-05-21 00:00:00+00:00,275.9235535,294.8800049,297.6700134,293.6900024,296.7900085,78293900
2020-05-22 00:00:00+00:00,276.4476318,295.4400024,295.6300049,293.2200012,294.5700073,63958200
2020-05-26 00:00:00+00:00,279.8535156,299.0799866,302.1900024,295.4599915,301.9299927,88951400
2020-05-27 00:00:00+00:00,284.0175781,303.5299988,303.5700073,296.8699951,302.1199951,104817400
2020-05-28 00:00:00+00:00,283.4934998,302.9700012,306.8399963,302.2399902,304.6499939,90405200
2020-05-29 00:00:00+00:00,284.7567444,304.3200073,304.9599915,299.4700012,302.4599915,119090800
2020-06-01 00:00:00+00:00,285.9077148,305.5499878,306.2099915,303.0599976,303.6199951,55758300
2020-06-02 00:00:00+00:00,288.2750244,308.0799866,308.1300049,305.1000061,306.5499878,74267200
2020-06-03 00:00:00+00:00,292.1114807,312.1799927,313.2200012,309.9400024,310.2399902,92567600
2020-06-04 00:00:00+00:00,291.3442383,311.3599854,313,309.0799866,311.1099854,75794400
2020-06-05 00:00:00+00:00,298.8111572,319.3399963,321.269989,317.1600037,317.230011,150524700
2020-06-08 00:00:00+00:00,302.4230652,323.2000122,323.4100037,319.6300049,320.2200012,73641200
2020-06-09 00:00:00+00:00,300.1679688,320.7900085,323.2799988,319.3599854,320.2999878,77479200
2020-06-10 00:00:00+00:00,298.493042,319,322.3900146,318.2200012,321.4200134,95000800
2020-06-11 00:00:00+00:00,281.2851868,300.6099854,312.1499939,300.0100098,311.4599915,209243600
2020-06-12 00:00:00+00:00,284.6538391,304.2099915,309.0799866,298.6000061,308.2399902,194678900
2020-06-15 00:00:00+00:00,287.3113098,307.0499878,308.2799988,296.7399902,298.019989,135782700
2020-06-16 00:00:00+00:00,292.8412781,312.9599915,315.6400146,307.6700134,315.480011,137627500
2020-06-17 00:00:00+00:00,291.6249084,311.6600037,314.3900146,310.8599854,314.0700073,83398900
2020-06-18 00:00:00+00:00,291.7371826,311.7799988,312.2999878,309.5100098,310.0100098,80828700
2020-06-19 00:00:00+00:00,290.0699463,308.6400146,314.3800049,306.5299988,314.1700134,135549600
2020-06-22 00:00:00+00:00,291.9308167,310.6199951,311.0499878,306.75,307.9899902,74649400
2020-06-23 00:00:00+00:00,293.2747498,312.0499878,314.5,311.6099854,313.4899902,68471200
2020-06-24 00:00:00+00:00,285.7937317,304.0899963,310.5100098,302.1000061,309.8399963,132813500
2020-06-25 00:00:00+00:00,288.8575134,307.3500061,307.6400146,301.2799988,303.4700012,89468000
2020-06-26 00:00:00+00:00,281.9967957,300.0499878,306.3900146,299.4200134,306.1600037,127961000
2020-06-29 00:00:00+00:00,286.1414185,304.4599915,304.6099854,298.9299927,301.4100037,79773300
2020-06-30 00:00:00+00:00,289.8067017,308.3599854,310.2000122,303.8200073,303.9899902,113394800
2020-07-01 00:00:00+00:00,291.836792,310.519989,311.8900146,309.0700073,309.5700073,72396500
2020-07-02 00:00:00+00:00,293.4438782,312.230011,315.7000122,311.5100098,314.2399902,69344200
2020-07-06 00:00:00+00:00,297.9739075,317.0499878,317.6799927,315.5599976,316.3699951,61713800
2020-07-07 00:00:00+00:00,294.9006653,313.7799988,317.519989,313.3699951,315.3800049,82910000
2020-07-08 00:00:00+00:00,297.15625,316.1799927,316.2999878,312.7000122,314.6099854,54638600
2020-07-09 00:00:00+00:00,295.4645691,314.3800049,317.1000061,310.6799927,316.8399963,83354200
2020-07-10 00:00:00+00:00,298.4814453,317.5899963,317.8800049,312.7600098,314.3099976,57550400
2020-07-13 00:00:00+00:00,295.8969116,314.8399963,322.7099915,314.1300049,320.1300049,102997500
2020-07-14 00:00:00+00:00,299.7313538,318.9200134,319.7600098,312,313.2999878,93657000
2020-07-15 00:00:00+00:00,302.4850769,321.8500061,323.0400085,319.269989,322.4100037,87196500
2020-07-16 00:00:00+00:00,301.4889221,320.7900085,321.2799988,319.0899963,319.7900085,54622500
2020-07-17 00:00:00+00:00,302.3630066,321.7200012,322.5700073,319.7399902,321.8800049,62774900
2020-07-20 00:00:00+00:00,304.8065186,324.3200073,325.1300049,320.6199951,321.4299927,56308800
2020-07-21 00:00:00+00:00,305.4550781,325.0100098,326.9299927,323.9400024,326.4500122,57292200
2020-07-22 00:00:00+00:00,307.1937256,326.8599854,327.2000122,324.5,324.6199951,57792900
2020-07-23 00:00:00+00:00,303.5283813,322.9599915,327.230011,321.480011,326.4700012,75738000
2020-07-24 00:00:00+00:00,301.5735168,320.8800049,321.9899902,319.25,320.9500122,73766600
2020-07-27 00:00:00+00:00,303.7727356,323.2200012,323.4100037,320.769989,321.6300049,48293000
2020-07-28 00:00:00+00:00,301.8460999,321.1700134,323.6400146,320.8500061,322.4299927,57495000
2020-07-29 00:00:00+00:00,305.5583801,325.1199951,325.730011,322.0799866,322.1199951,48454200
2020-07-30 00:00:00+00:00,304.4681702,323.9599915,324.4100037,319.6400146,321.8999939,61861700
2020-07-31 00:00:00+00:00,306.874176,326.519989,326.6300049,321.3299866,325.8999939,84986800
2020-08-03 00:00:00+00:00,309.0075684,328.7900085,329.6199951,327.730011,328.3200073,53077900
2020-08-04 00:00:00+00:00,310.2011414,330.0599976,330.0599976,327.8599854,327.8599854,41917900
2020-08-05 00:00:00+00:00,312.1277771,332.1099854,332.3900146,331.1799927,331.4700012,42697700
2020-08-06 00:00:00+00:00,314.2142029,334.3299866,334.4599915,331.1300049,331.480011,43679400
2020-08-07 00:00:00+00:00,314.4397888,334.5700073,334.8800049,332.2999878,333.2799988,57308300
2020-08-10 00:00:00+00:00,315.3796997,335.5700073,335.769989,332.9599915,335.0599976,44282100
2020-08-11 00:00:00+00:00,312.7763062,332.7999878,337.5400085,332.0100098,336.8500061,69601100
2020-08-12 00:00:00+00:00,317.1371765,337.4400024,338.2799988,335.4100037,335.4400024,53774400
2020-08-13 00:00:00+00:00,316.5637512,336.8299866,338.25,335.8299866,336.6099854,41816100
2020-08-14 00:00:00+00:00,316.5732422,336.8399963,337.4200134,335.6199951,336.4100037,47260400
2020-08-17 00:00:00+00:00,317.5788879,337.9100037,338.3399963,336.8500061,337.9400024,35481000
2020-08-18 00:00:00+00:00,318.2649536,338.6400146,339.1000061,336.6099854,338.3399963,38733900
2020-08-19 00:00:00+00:00,316.9397583,337.230011,339.6099854,336.6199951,339.0499878,68054200
2020-08-20 00:00:00+00:00,317.9265442,338.2799988,338.7999878,335.2200012,335.3599854,42207800
2020-08-21 00:00:00+00:00,319.0543823,339.480011,339.7200012,337.5499878,337.9200134,55106600
2020-08-24 00:00:00+00:00,322.287384,342.9200134,343,339.4500122,342.1199951,48588700
2020-08-25 00:00:00+00:00,323.4151611,344.1199951,344.2099915,342.269989,343.5299988,38463400
2020-08-26 00:00:00+00:00,326.6575928,347.5700073,347.8599854,344.1700134,344.7600098,50790200
2020-08-27 00:00:00+00:00,327.3718567,348.3299866,349.8999939,346.5299988,348.5100098,58034100
2020-08-28 00:00:00+00:00,329.4865417,350.5799866,350.7200012,348.1499939,349.4400024,48588900
2020-08-31 00:00:00+00:00,328.2929993,349.3099976,351.2999878,349.0599976,350.3500061,66099200
2020-09-01 00:00:00+00:00,331.3850098,352.6000061,352.7099915,349.2399902,350.2099915,54908700
2020-09-02 00:00:00+00:00,336.1781006,357.7000122,358.75,353.4299927,354.6700134,69540000
2020-09-03 00:00:00+00:00,324.6088562,345.3900146,356.3800049,342.5899963,355.8699951,148011100
2020-09-04 00:00:00+00:00,321.9584351,342.5700073,347.8299866,334.8699951,346.1300049,139156300
2020-09-08 00:00:00+00:00,313.1615906,333.2099915,342.6400146,332.8800049,336.7099915,114465300
2020-09-09 00:00:00+00:00,319.3457031,339.7900085,342.4599915,336.6099854,337.5499878,91462300
2020-09-10 00:00:00+00:00,313.8006897,333.8900146,342.5299988,332.8500061,341.8200073,90569500
2020-09-11 00:00:00+00:00,313.9605103,334.0599976,336.9700012,331,335.8200073,84680200
2020-09-14 00:00:00+00:00,318.0957336,338.4599915,340.3800049,334.2200012,337.4899902,65605700
2020-09-15 00:00:00+00:00,319.7028809,340.1700134,342.019989,338.4700012,341.1199951,52920900
2020-09-16 00:00:00+00:00,318.434082,338.8200073,343.0599976,338.519989,341.5100098,82096000
2020-09-17 00:00:00+00:00,315.6333923,335.8399963,337.7000122,332.9899902,333.5599976,91523300
2020-09-18 00:00:00+00:00,311.9995422,330.6499939,335.4899902,327.9700012,335.3699951,105877900
2020-09-21 00:00:00+00:00,308.5271912,326.9700012,327.1300049,321.730011,325.7000122,99450800
2020-09-22 00:00:00+00:00,311.6693115,330.2999878,330.8999939,325.8599854,328.5700073,63612100
2020-09-23 00:00:00+00:00,304.4414063,322.6400146,331.2000122,322.1000061,330.8999939,93112200
2020-09-24 00:00:00+00:00,305.2529297,323.5,326.7999878,319.7999878,321.2200012,76681300
2020-09-25 00:00:00+00:00,310.1878662,328.730011,329.5799866,321.6400146,322.5799866,71069400
2020-09-28 00:00:00+00:00,315.3399353,334.1900024,334.9599915,332.1499939,333.2200012,64584600
2020-09-29 00:00:00+00:00,313.6226196,332.3699951,334.769989,331.6199951,333.9700012,51304000
2020-09-30 00:00:00+00:00,316.0004272,334.8900146,338.2900085,332.8800049,333.0899963,104081100
2020-10-01 00:00:00+00:00,318.0291748,337.0400085,338.7399902,335.0100098,337.6900024,88698700
2020-10-02 00:00:00+00:00,315.0097046,333.8399963,337.0100098,331.1900024,331.7000122,89431100
2020-10-05 00:00:00+00:00,320.5957947,339.7600098,339.9599915,336.0100098,336.0599976,45713100
2020-10-06 00:00:00+00:00,316.0381775,334.9299927,342.1700134,334.3800049,339.9100037,90128900
2020-10-07 00:00:00+00:00,321.5393982,340.7600098,341.6300049,338.0899963,338.1199951,56999600
2020-10-08 00:00:00+00:00,324.3889771,343.7799988,343.8500061,341.8599854,342.8500061,45242500
2020-10-09 00:00:00+00:00,327.2857971,346.8500061,347.3500061,344.8900146,345.5599976,59528600
2020-10-12 00:00:00+00:00,332.5510864,352.4299927,354.019989,349.0599976,349.5899963,80388500
2020-10-13 00:00:00+00:00,330.3808289,350.1300049,352.4700012,349.0899963,352.2799988,73255500
2020-10-14 00:00:00+00:00,328.3048706,347.9299927,351.9299927,347.1400146,350.75,57727900
2020-10-15 00:00:00+00:00,327.8991394,347.5,348.019989,343.1300049,343.7099915,60357700
2020-10-16 00:00:00+00:00,327.7010193,347.2900085,350.75,347.1000061,348.9599915,89501900
2020-10-19 00:00:00+00:00,322.7188416,342.0100098,349.3299866,341.0400085,348.6499939,68425600
2020-10-20 00:00:00+00:00,324.0116272,343.3800049,346.8800049,342.6400146,343.4599915,60051900
2020-10-21 00:00:00+00:00,323.3982849,342.730011,345.6700134,342.3999939,343.3299866,63575000
2020-10-22 00:00:00+00:00,325.1721191,344.6099854,345.2399902,340.6499939,342.9599915,55399300
2020-10-23 00:00:00+00:00,326.2761841,345.7799988,345.9899902,343.1300049,345.9299927,49143900
2020-10-26 00:00:00+00:00,320.246582,339.3900146,342.980011,335.6199951,342.1300049,91473000
2020-10-27 00:00:00+00:00,319.1426086,338.2200012,340.1199951,337.9899902,339.7600098,65994100
2020-10-28 00:00:00+00:00,308.2347107,326.6600037,338.25,326.1300049,332.1000061,127094300
2020-10-29 00:00:00+00:00,311.3674011,329.980011,333.3999939,325.0899963,326.9100037,90597700
2020-10-30 00:00:00+00:00,308.1214294,326.5400085,329.6900024,322.6000061,328.2799988,120287300
2020-11-02 00:00:00+00:00,311.5749817,330.2000122,332.3599854,327.2399902,330.2000122,86068300
2020-11-03 00:00:00+00:00,317.0761108,336.0299988,338.25,330.2900085,333.6900024,93294200
2020-11-04 00:00:00+00:00,324.1625366,343.5400085,347.9400024,339.5899963,340.8599854,126959700
2020-11-05 00:00:00+00:00,330.4845886,350.2399902,352.1900024,348.8599854,349.2399902,82039700
2020-11-06 00:00:00+00:00,330.4090881,350.1600037,351.5100098,347.6499939,349.9299927,74973000
2020-11-09 00:00:00+00:00,334.5609131,354.5599976,364.3800049,354.0599976,363.9700012,172304200
2020-11-10 00:00:00+00:00,334.0702515,354.0400085,355.1799927,350.5100098,353.4899902,85552000
2020-11-11 00:00:00+00:00,336.5519714,356.6700134,357.5599976,355.0599976,356.3999939,58649000
2020-11-12 00:00:00+00:00,333.2870789,353.2099915,356.7200012,351.2600098,355.5799866,67546200
2020-11-13 00:00:00+00:00,337.9012756,358.1000061,358.8999939,354.7099915,355.269989,62892200
2020-11-16 00:00:00+00:00,342.1191101,362.5700073,362.7799988,359.5899963,360.980011,74541100
2020-11-17 00:00:00+00:00,340.2791138,360.6199951,361.9200134,358.3399963,359.9700012,66111000
2020-11-18 00:00:00+00:00,336.1839905,356.2799988,361.5,356.2399902,360.9100037,70591300
2020-11-19 00:00:00+00:00,337.5993652,357.7799988,358.1799927,354.1499939,355.6000061,59940900
2020-11-20 00:00:00+00:00,335.2875061,355.3299866,357.7200012,355.25,357.5,70417300
2020-11-23 00:00:00+00:00,337.2973633,357.4599915,358.8200073,354.8699951,357.2799988,63230600
2020-11-24 00:00:00+00:00,342.7323914,363.2200012,363.8099976,359.2900085,360.2099915,62415900
2020-11-25 00:00:00+00:00,342.2040405,362.6600037,363.1600037,361.480011,363.1300049,45330900
2020-11-27 00:00:00+00:00,343.157135,363.6700134,364.1799927,362.5799866,363.8399963,28514100
2020-11-30 00:00:00+00:00,341.6379089,362.0599976,363.1199951,359.1700134,362.8299866,83872700
2020-12-01 00:00:00+00:00,345.3745422,366.019989,367.6799927,364.9299927,365.5700073,74231400
2020-12-02 00:00:00+00:00,346.1011353,366.7900085,366.9599915,364.2000122,364.8200073,45927000
2020-12-03 00:00:00+00:00,346.0068054,366.6900024,368.1900024,365.5,366.6799927,62882000
2020-12-04 00:00:00+00:00,348.9885559,369.8500061,369.8500061,367.2200012,367.3200073,50749900
2020-12-07 00:00:00+00:00,348.2713928,369.0899963,369.6199951,367.7200012,369.019989,48944300
2020-12-08 00:00:00+00:00,349.2904663,370.1700134,370.7799988,367.6700134,367.7200012,42458900
2020-12-09 00:00:00+00:00,346.1576843,366.8500061,371.0499878,365.9500122,370.8800049,74098300
2020-12-10 00:00:00+00:00,346.0445557,366.730011,367.8599854,364.4299927,365.3699951,57735400
2020-12-11 00:00:00+00:00,345.6387024,366.2999878,366.7399902,363.2600098,364.8999939,57698600
2020-12-14 00:00:00+00:00,344.0912781,364.6600037,369.7999878,364.4700012,368.6400146,69216200
2020-12-15 00:00:00+00:00,348.7431335,369.5899963,369.5899963,365.9200134,367.3999939,63865300
2020-12-16 00:00:00+00:00,349.2904663,370.1700134,371.1600037,368.8699951,369.8200073,58420500
2020-12-17 00:00:00+00:00,351.2437744,372.2399902,372.4599915,371.0499878,371.9400024,64119500
2020-12-18 00:00:00+00:00,349.8412476,369.1799927,371.1499939,367.019989,370.9700012,136542300
2020-12-21 00:00:00+00:00,348.5903931,367.8599854,378.4599915,362.0299988,364.9700012,96386700
2020-12-22 00:00:00+00:00,348.0028687,367.2399902,368.3299866,366.0299988,368.2099915,47949000
2020-12-23 00:00:00+00:00,348.3155518,367.5700073,369.6199951,367.2200012,368.2799988,46201400
2020-12-24 00:00:00+00:00,349.6706543,369,369.0299988,367.4500122,368.0799866,26457900
2020-12-28 00:00:00+00:00,352.6745911,372.1700134,372.5899963,371.0700073,371.7399902,39000400
2020-12-29 00:00:00+00:00,352.00177,371.4599915,374,370.8299866,373.8099976,53680500
2020-12-30 00:00:00+00:00,352.5040588,371.9899902,373.1000061,371.5700073,372.3399963,49455300
2020-12-31 00:00:00+00:00,354.2950439,373.8800049,374.6600037,371.230011,371.7799988,78520700
2021-01-04 00:00:00+00:00,349.4716797,368.7900085,375.4500122,364.8200073,375.3099976,110210800
2021-01-05 00:00:00+00:00,351.8785706,371.3299866,372.5,368.0499878,368.1000061,66426200
2021-01-06 00:00:00+00:00,353.9822693,373.5499878,376.980011,369.1199951,369.7099915,107997700
2021-01-07 00:00:00+00:00,359.2415771,379.1000061,379.8999939,375.9100037,376.1000061,68766800
2021-01-08 00:00:00+00:00,361.2884216,381.2600098,381.4899902,377.1000061,380.5899963,71677200
2021-01-11 00:00:00+00:00,358.8530579,378.6900024,380.5799866,377.7200012,377.8500061,51034700
2021-01-12 00:00:00+00:00,358.928894,378.769989,379.8599854,376.3599854,378.8900146,52547700
2021-01-13 00:00:00+00:00,359.8954468,379.7900085,380.8599854,377.8500061,378.6900024,45303600
2021-01-14 00:00:00+00:00,358.6351013,378.4599915,381.1300049,378.1000061,380.5899963,49989100
2021-01-15 00:00:00+00:00,356.0197449,375.7000122,377.5799866,373.7000122,376.7200012,107160000
2021-01-19 00:00:00+00:00,358.8151855,378.6499939,379.230011,376.75,378.3399963,51233300
2021-01-20 00:00:00+00:00,363.7807007,383.8900146,384.7900085,380.6900024,381.1099854,61836100
2021-01-21 00:00:00+00:00,364.1123352,384.2399902,384.9500122,383.25,384.4899902,47840100
2021-01-22 00:00:00+00:00,362.8236084,382.8800049,384.1300049,381.8399963,382.25,52860500
2021-01-25 00:00:00+00:00,364.2544861,384.3900146,384.769989,378.4599915,383.6700134,70402000
2021-01-26 00:00:00+00:00,363.6858826,383.7900085,385.8500061,383.5400085,385.4100037,42665300
2021-01-27 00:00:00+00:00,354.7972717,374.4100037,380.3200073,372.0100098,380.2200012,123351100
2021-01-28 00:00:00+00:00,357.8486328,377.6300049,381.9299927,375.8900146,376.3599854,94198100
2021-01-29 00:00:00+00:00,350.6846008,370.0700073,376.6700134,368.269989,375.6300049,126765100
2021-02-01 00:00:00+00:00,356.5219727,376.230011,377.3399963,370.3800049,373.7200012,75817600
2021-02-02 00:00:00+00:00,361.5632019,381.5499878,383.2200012,376.3200073,379.6499939,64450700
2021-02-03 00:00:00+00:00,361.8475342,381.8500061,383.7000122,380.480011,382.4400024,52427100
2021-02-04 00:00:00+00:00,365.9602051,386.1900024,386.2399902,381.9700012,382.9599915,47142600
2021-02-05 00:00:00+00:00,367.4005737,387.7099915,388.4700012,386.1400146,388.2000122,48669800
2021-02-08 00:00:00+00:00,370.0538635,390.5100098,390.5599976,388.3500061,389.269989,38365200
