Date,Close
2020-01-02 00:00:00+00:00,28.68400002
2020-01-03 00:00:00+00:00,29.5340004
2020-01-06 00:00:00+00:00,30.10266685
2020-01-07 00:00:00+00:00,31.27066612
2020-01-08 00:00:00+00:00,32.8093338
2020-01-09 00:00:00+00:00,32.08933258
2020-01-10 00:00:00+00:00,31.87666702
2020-01-13 00:00:00+00:00,34.99066544
2020-01-14 00:00:00+00:00,35.86133194
2020-01-15 00:00:00+00:00,34.56666565
2020-01-16 00:00:00+00:00,34.23266602
2020-01-17 00:00:00+00:00,34.03333282
2020-01-21 00:00:00+00:00,36.47999954
2020-01-22 00:00:00+00:00,37.97066879
2020-01-23 00:00:00+00:00,38.14666748
2020-01-24 00:00:00+00:00,37.6546669
2020-01-27 00:00:00+00:00,37.20133209
2020-01-28 00:00:00+00:00,37.79333115
2020-01-29 00:00:00+00:00,38.73266602
2020-01-30 00:00:00+00:00,42.72066879
2020-01-31 00:00:00+00:00,43.37133408
2020-02-03 00:00:00+00:00,52.0
2020-02-04 00:00:00+00:00,59.13733292
2020-02-05 00:00:00+00:00,48.97999954
2020-02-06 00:00:00+00:00,49.93066788
2020-02-07 00:00:00+00:00,49.87133408
2020-02-10 00:00:00+00:00,51.41866684
2020-02-11 00:00:00+00:00,51.62533188
2020-02-12 00:00:00+00:00,51.152668
2020-02-13 00:00:00+00:00,53.59999847
2020-02-14 00:00:00+00:00,53.33533478
2020-02-18 00:00:00+00:00,57.2266655
2020-02-19 00:00:00+00:00,61.16133118
2020-02-20 00:00:00+00:00,59.96066666
2020-02-21 00:00:00+00:00,60.06666565
2020-02-24 00:00:00+00:00,55.58599854
2020-02-25 00:00:00+00:00,53.32733154
2020-02-26 00:00:00+00:00,51.91999817
2020-02-27 00:00:00+00:00,45.26666641
2020-02-28 00:00:00+00:00,44.53266525
2020-03-02 00:00:00+00:00,49.57466888
2020-03-03 00:00:00+00:00,49.70066833
2020-03-04 00:00:00+00:00,49.96666718
2020-03-05 00:00:00+00:00,48.30266571
2020-03-06 00:00:00+00:00,46.89866638
2020-03-09 00:00:00+00:00,40.53333282
2020-03-10 00:00:00+00:00,43.02199936
2020-03-11 00:00:00+00:00,42.2820015
2020-03-12 00:00:00+00:00,37.36999893
2020-03-13 00:00:00+00:00,36.44133377
2020-03-16 00:00:00+00:00,29.67133331
2020-03-17 00:00:00+00:00,28.68000031
2020-03-18 00:00:00+00:00,24.08133316
2020-03-19 00:00:00+00:00,28.50933266
2020-03-20 00:00:00+00:00,28.50200081
2020-03-23 00:00:00+00:00,28.95266724
2020-03-24 00:00:00+00:00,33.66666794
2020-03-25 00:00:00+00:00,35.95000076
2020-03-26 00:00:00+00:00,35.21066666
2020-03-27 00:00:00+00:00,34.29066849
2020-03-30 00:00:00+00:00,33.47533417
2020-03-31 00:00:00+00:00,34.93333435
2020-04-01 00:00:00+00:00,32.10400009
2020-04-02 00:00:00+00:00,30.29800034
2020-04-03 00:00:00+00:00,32.00066757
2020-04-06 00:00:00+00:00,34.41600037
2020-04-07 00:00:00+00:00,36.36333466
2020-04-08 00:00:00+00:00,36.58933258
2020-04-09 00:00:00+00:00,38.20000076
2020-04-13 00:00:00+00:00,43.39666748
2020-04-14 00:00:00+00:00,47.32600021
2020-04-15 00:00:00+00:00,48.65533447
2020-04-16 00:00:00+00:00,49.68066788
2020-04-17 00:00:00+00:00,50.25933456
2020-04-20 00:00:00+00:00,49.75733185
2020-04-21 00:00:00+00:00,45.78133392
2020-04-22 00:00:00+00:00,48.8073349
2020-04-23 00:00:00+00:00,47.04199982
2020-04-24 00:00:00+00:00,48.3433342
2020-04-27 00:00:00+00:00,53.25
2020-04-28 00:00:00+00:00,51.27466583
2020-04-29 00:00:00+00:00,53.36733246
2020-04-30 00:00:00+00:00,52.12533188
2020-05-01 00:00:00+00:00,46.75466537
2020-05-04 00:00:00+00:00,50.74599838
2020-05-05 00:00:00+00:00,51.2140007
2020-05-06 00:00:00+00:00,52.17200089
2020-05-07 00:00:00+00:00,52.00266647
2020-05-08 00:00:00+00:00,54.62799835
2020-05-11 00:00:00+00:00,54.08599854
2020-05-12 00:00:00+00:00,53.96066666
2020-05-13 00:00:00+00:00,52.73066711
2020-05-14 00:00:00+00:00,53.55533218
2020-05-15 00:00:00+00:00,53.27799988
2020-05-18 00:00:00+00:00,54.24200058
2020-05-19 00:00:00+00:00,53.86733246
2020-05-20 00:00:00+00:00,54.3706665
