Date,Close
2020-01-02 00:00:00+00:00,83.97000122
2020-01-03 00:00:00+00:00,84.26999664
2020-01-06 00:00:00+00:00,84.16999817
2020-01-07 00:00:00+00:00,84.09999847
2020-01-08 00:00:00+00:00,83.97000122
2020-01-09 00:00:00+00:00,84.06999969
2020-01-10 00:00:00+00:00,84.20999908
2020-01-13 00:00:00+00:00,84.16000366
2020-01-14 00:00:00+00:00,84.27999878
2020-01-15 00:00:00+00:00,84.41000366
2020-01-16 00:00:00+00:00,84.36000061
2020-01-17 00:00:00+00:00,84.34999847
2020-01-21 00:00:00+00:00,84.55999756
2020-01-22 00:00:00+00:00,84.62999725
2020-01-23 00:00:00+00:00,84.77999878
2020-01-24 00:00:00+00:00,84.91000366
2020-01-27 00:00:00+00:00,85.19000244
2020-01-28 00:00:00+00:00,85.04000092
2020-01-29 00:00:00+00:00,85.27999878
2020-01-30 00:00:00+00:00,85.30000305
2020-01-31 00:00:00+00:00,85.51999664
2020-02-03 00:00:00+00:00,85.26000214
2020-02-04 00:00:00+00:00,85.0
2020-02-05 00:00:00+00:00,84.86000061
2020-02-06 00:00:00+00:00,84.94000244
2020-02-07 00:00:00+00:00,85.19999695
2020-02-10 00:00:00+00:00,85.33000183
2020-02-11 00:00:00+00:00,85.19000244
2020-02-12 00:00:00+00:00,85.08999634
2020-02-13 00:00:00+00:00,85.16999817
2020-02-14 00:00:00+00:00,85.26000214
2020-02-18 00:00:00+00:00,85.38999939
2020-02-19 00:00:00+00:00,85.37999725
2020-02-20 00:00:00+00:00,85.58999634
2020-02-21 00:00:00+00:00,85.80000305
2020-02-24 00:00:00+00:00,86.06999969
2020-02-25 00:00:00+00:00,86.13999939
2020-02-26 00:00:00+00:00,86.08999634
2020-02-27 00:00:00+00:00,86.19000244
2020-02-28 00:00:00+00:00,86.76000214
2020-03-02 00:00:00+00:00,86.52999878
2020-03-03 00:00:00+00:00,87.05000305
2020-03-04 00:00:00+00:00,87.02999878
2020-03-05 00:00:00+00:00,87.36000061
2020-03-06 00:00:00+00:00,87.95999908
2020-03-09 00:00:00+00:00,87.76999664
2020-03-10 00:00:00+00:00,86.58999634
2020-03-11 00:00:00+00:00,84.94999695
2020-03-12 00:00:00+00:00,80.33000183
2020-03-13 00:00:00+00:00,83.72000122
2020-03-16 00:00:00+00:00,84.59999847
2020-03-17 00:00:00+00:00,82.84999847
2020-03-18 00:00:00+00:00,80.84999847
2020-03-19 00:00:00+00:00,80.80000305
2020-03-20 00:00:00+00:00,82.16999817
2020-03-23 00:00:00+00:00,83.98999786
2020-03-24 00:00:00+00:00,84.08000183
2020-03-25 00:00:00+00:00,85.20999908
2020-03-26 00:00:00+00:00,85.59999847
2020-03-27 00:00:00+00:00,86.05999756
2020-03-30 00:00:00+00:00,86.15000153
2020-03-31 00:00:00+00:00,85.34999847
2020-04-01 00:00:00+00:00,85.59999847
2020-04-02 00:00:00+00:00,86.0
2020-04-03 00:00:00+00:00,85.95999908
2020-04-06 00:00:00+00:00,86.23000336
2020-04-07 00:00:00+00:00,86.30999756
2020-04-08 00:00:00+00:00,86.52999878
2020-04-09 00:00:00+00:00,87.48000336
2020-04-13 00:00:00+00:00,87.19999695
2020-04-14 00:00:00+00:00,87.19999695
2020-04-15 00:00:00+00:00,87.62999725
2020-04-16 00:00:00+00:00,87.68000031
2020-04-17 00:00:00+00:00,87.55999756
2020-04-20 00:00:00+00:00,87.41999817
2020-04-21 00:00:00+00:00,87.52999878
2020-04-22 00:00:00+00:00,87.45999908
2020-04-23 00:00:00+00:00,87.59999847
2020-04-24 00:00:00+00:00,87.56999969
2020-04-27 00:00:00+00:00,87.26000214
2020-04-28 00:00:00+00:00,87.51999664
2020-04-29 00:00:00+00:00,87.58000183
2020-04-30 00:00:00+00:00,87.51000214
2020-05-01 00:00:00+00:00,87.30000305
2020-05-04 00:00:00+00:00,87.38999939
2020-05-05 00:00:00+00:00,87.30999756
2020-05-06 00:00:00+00:00,86.91999817
2020-05-07 00:00:00+00:00,87.19999695
2020-05-08 00:00:00+00:00,86.94999695
2020-05-11 00:00:00+00:00,86.68000031
2020-05-12 00:00:00+00:00,86.95999908
2020-05-13 00:00:00+00:00,87.05999756
2020-05-14 00:00:00+00:00,87.30000305
2020-05-15 00:00:00+00:00,87.34999847
2020-05-18 00:00:00+00:00,87.19000244
2020-05-19 00:00:00+00:00,87.30000305
2020-05-20 00:00:00+00:00,87.52999878
2020-05-21 00:00:00+00:00,87.62000275
2020-05-22 00:00:00+00:00,87.65000153
2020-05-26 00:00:00+00:00,87.59999847
2020-05-27 00:00:00+00:00,87.63999939
2020-05-28 00:00:00+00:00,87.66999817
2020-05-29 00:00:00+00:00,87.91999817
2020-06-01 00:00:00+00:00,87.68000031
2020-06-02 00:00:00+00:00,87.75
2020-06-03 00:00:00+00:00,87.55000305
2020-06-04 00:00:00+00:00,87.33999634
2020-06-05 00:00:00+00:00,87.33000183
2020-06-08 00:00:00+00:00,87.41999817
2020-06-09 00:00:00+00:00,87.48000336
2020-06-10 00:00:00+00:00,87.84999847
2020-06-11 00:00:00+00:00,87.69000244
2020-06-12 00:00:00+00:00,87.77999878
2020-06-15 00:00:00+00:00,87.95999908
2020-06-16 00:00:00+00:00,87.84999847
2020-06-17 00:00:00+00:00,87.87000275
2020-06-18 00:00:00+00:00,87.97000122
2020-06-19 00:00:00+00:00,88.0
2020-06-22 00:00:00+00:00,87.97000122
2020-06-23 00:00:00+00:00,87.93000031
2020-06-24 00:00:00+00:00,87.94000244
2020-06-25 00:00:00+00:00,88.02999878
2020-06-26 00:00:00+00:00,88.19000244
2020-06-29 00:00:00+00:00,88.25
2020-06-30 00:00:00+00:00,88.33999634
2020-07-01 00:00:00+00:00,88.19999695
2020-07-02 00:00:00+00:00,88.33999634
2020-07-06 00:00:00+00:00,88.30999756
2020-07-07 00:00:00+00:00,88.44999695
2020-07-08 00:00:00+00:00,88.40000153
2020-07-09 00:00:00+00:00,88.63999939
2020-07-10 00:00:00+00:00,88.54000092
2020-07-13 00:00:00+00:00,88.58000183
2020-07-14 00:00:00+00:00,88.69000244
2020-07-15 00:00:00+00:00,88.69999695
2020-07-16 00:00:00+00:00,88.76000214
2020-07-17 00:00:00+00:00,88.84999847
2020-07-20 00:00:00+00:00,88.94000244
2020-07-21 00:00:00+00:00,88.98999786
2020-07-22 00:00:00+00:00,89.11000061
2020-07-23 00:00:00+00:00,89.19000244
2020-07-24 00:00:00+00:00,89.16999817
2020-07-27 00:00:00+00:00,89.11000061
2020-07-28 00:00:00+00:00,89.15000153
2020-07-29 00:00:00+00:00,89.29000092
2020-07-30 00:00:00+00:00,89.33999634
2020-07-31 00:00:00+00:00,89.45999908
2020-08-03 00:00:00+00:00,89.26999664
2020-08-04 00:00:00+00:00,89.45999908
2020-08-05 00:00:00+00:00,89.33999634
2020-08-06 00:00:00+00:00,89.48000336
2020-08-07 00:00:00+00:00,89.37999725
2020-08-10 00:00:00+00:00,89.27999878
2020-08-11 00:00:00+00:00,88.97000122
2020-08-12 00:00:00+00:00,88.73999786
2020-08-13 00:00:00+00:00,88.44999695
2020-08-14 00:00:00+00:00,88.34999847
2020-08-17 00:00:00+00:00,88.45999908
